,FTIR_777,FTIR_808,FTIR_825,FTIR_841,FTIR_854,FTIR_875,FTIR_908,FTIR_972,FTIR_997,FTIR_1018,FTIR_1066,FTIR_1082,FTIR_1166,FTIR_1195,FTIR_1213,FTIR_1261,FTIR_1367,FTIR_1377,FTIR_1398,FTIR_1409,FTIR_1435,FTIR_1490,FTIR_1541,FTIR_1577,FTIR_1631,FTIR_1645,FTIR_1658,FTIR_1739,FTIR_1978,FTIR_2162,FTIR_2952,FTIR_2960,FTIR_3297
79,0.0,0.0,0.0,0.0,0.7786456453954675,0.0,0.2240490605344166,0.0,0.0,0.0,0.0,0.7450337311614665,0.0,0.0896014035984066,0.18483516059474484,0.0,0.0,1.0,0.0,0.0,0.14001927494941124,0.0,0.016775574900113284,0.0,0.0,0.0,0.2408550176514164,1.0,0.0,0.3192828175307245,0.0,1.0,0.0
80,1.0,0.0,0.14001927494941013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4481284887611039,0.0,0.06719346077573658,1.0,0.039183837264392354,0.0,0.0,0.0,0.0,0.5937801171084507,0.4201185602327689,1.0,0.0,1.0,0.0
81,1.0,0.0,0.25205898906275237,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4593324601724379,0.0,0.0,1.0,0.1792338720707782,0.0,0.0,0.20164111771174578,0.0,0.25766097476841915,0.10080537500973895,0.7674416739841093,0.0,0.9803171307987864,0.0
82,1.0,0.0,0.17363118918341192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.45373047446677284,0.0,0.016775589424732267,1.0,0.31368176140069454,0.0,0.0,0.0,0.0,0.47053643158377356,0.2688649461797543,1.0,0.0,1.0,0.0
83,0.0,0.0,0.0,0.0,0.17363118918341192,0.0,0.15122324636074258,0.0,0.0,0.0,0.0,0.5209543029347782,0.0,0.0,0.06719346077573568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30247686041375693,0.0,0.46493444587808763,0.0,0.027979560835520143,0.0
84,0.20724310341741473,0.0,0.0,0.0,1.0,0.0,0.45373047446677284,0.0,0.0,0.0,0.0,1.0,0.0,0.46493444587810684,0.5657701885801149,0.0,0.3080788461194259,1.0,0.0,0.0,0.04478551795306692,0.2632629604740883,0.11201000002891937,0.0,0.0,0.0,0.0,0.34169076035342777,0.022377575130398158,0.2464570033570902,0.0,0.4593324601718095,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.8626754309804777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912728890024229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296510462400845,1.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.9298992594484835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632629604740872,0.08960140359840467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985463601120848,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.8458694738634747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528947317647624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478551795306602,0.879481388097451,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.7618396882784664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761384172894398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688649461797542,0.8178595453351419,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.817859545335139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10640736071540552,0.1288153035380752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5209543029347782,0.9298992594484722,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.8682774166861437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18483516059474484,0.20724310341741756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865066459987643,0.9915211022108218,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.7898496168068027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19043714630041197,0.15122324636074405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41451657452707824,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.7226257883387978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038750365873293,0.10640736071540732,0.28567090329675426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05038750365873383,0.6217900456367714,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.8066555739238049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31928281753075777,0.15122324636074508,0.3921086317044341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705364315837627,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089145888214333,0.07839743218706917,0.31368083182509615,0.0,0.18483516059407296,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027980592083980748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41451657452710017,0.0,0.0,0.1736311891834109,0.8234615310407987,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37530267458743133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038750365873383,0.25205898906275326,0.7842476311011173,0.0,0.16802920347719003,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011174068506862232,0.0,0.0,1.0,0.0,0.0,0.1400192749494091,0.022377575130449318,0.0,0.11761133212627076,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43692451734977006,0.0,0.0,0.0,0.4089145888214337,1.0,0.0,0.21284508912259498,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11200934642107051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666059312821273,0.3584967174704295,1.0,0.0,0.20164111771110757,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18483516059474686,0.0,1.0,0.0,0.0,0.02237757513039929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279544648140282,1.0,0.0,0.11761133212624783,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21284508912308164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27446693188542065,0.8122575596294561,0.0,0.011173603718600959,0.0
102,1.0,0.0,0.25205898906275337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.41451657452710217,1.0,1.0,0.5209543029347764,0.0,0.0,1.0,0.2520602817538226,0.0,0.2296510462400845,1.0,0.0,1.0,0.285670903296756,1.0,0.0,1.0,0.0
103,0.08960140359840355,0.0,0.0,0.0,0.83466550245214,0.0,0.44812848876110434,0.0,0.0,0.0,0.0,1.0,0.0,0.39210863170443205,0.5881781314027839,0.0,0.22404906053441861,1.0,0.0,0.0,0.0,0.308078846119426,0.0,0.0,0.0,0.11200934642107344,0.0,0.0,0.4313225316441029,1.0,0.0,0.0,0.0
104,0.291272889002424,0.0,0.0,0.0,1.0,0.0,0.5601682028744495,0.0,0.0,0.0,0.0,1.0,0.0,0.7058198312217938,0.7562377025728005,0.0,0.37530267458742933,1.0,0.0,0.0,0.0,0.43132253164410406,0.0,0.0,0.0,0.0,0.0,1.0,0.27446693188542065,1.0,0.0,0.7450337311609622,0.0
105,0.9298992594484822,0.0,0.05038750365873383,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2688649461797531,0.0,0.0,1.0,0.08960231864938746,0.0,0.0,0.38090466029309733,0.0,0.7450337311614685,0.06719346077573568,0.7618396882784501,0.0,0.8402674881571324,0.0
106,0.9467052165654849,0.0,0.08960140359840355,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2688649461797532,0.0,0.0,1.0,0.011174271851527895,0.0,0.0,0.8010535882181381,0.0,0.16802920347774591,0.0,0.778645645395447,0.0,0.5265562886398436,0.0
107,0.005571618013396192,0.0,0.0,0.0,0.7338297597501309,0.0,0.35289473176476144,0.0,0.0,0.0,0.0,0.980317130799487,0.0,0.24645700335708431,0.4033126031157672,0.07279544648140372,0.10080537500973658,1.0,0.0,0.0,0.0,0.11200934642107242,0.0,0.0,0.0,0.0,0.0,0.4985463601121085,0.0,0.4985463601120916,0.0,0.11761133212617826,0.0
108,0.0,0.0,0.0,0.0,0.09520338930407159,0.0,0.11200934642107276,0.0,0.0,0.0,0.0,0.31928281753075877,0.0,0.0,0.0,0.3304867889420947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915211022108227,0.0,0.19043714630039818,0.0,0.05598948936395102,0.0
109,0.0,0.0,0.0,0.0,0.11200934642107434,0.0,0.12321331783240794,0.0,0.0,0.0,0.0,0.442526503055439,0.0,0.0,0.0,0.302476860413755,0.0,1.0,0.0,0.0,0.05038750365873394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0335815465417287,0.0,0.25766097476795297,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.5713721742857838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36970068888176444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865066459987645,0.9411032308597836,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.49854636011210895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414516574527104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49854636011210945,1.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.5265562886404453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080788461194259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240490605344176,0.9298992594484722,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.6049840885197852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248848032364249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25766097476842026,0.8570734452747719,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.6217900456367875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033126031157672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1624272177720598,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.554566217168781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697006888817624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672207916987793,0.0,0.08399941789273754,1.0,0.0,0.17363118918340334,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.5209543029347777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865066459987654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509750331523444,0.7002178455161098,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.5993821028141185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36970068888176355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3640987031760955,0.5657701885801155,0.9691131593881257,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18483516059474583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15682523206641108,0.6610039455764503,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09520338930407249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033581546541731074,0.0,0.0,0.296874874708089,1.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168029203477745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11200934642107344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960391320060817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5265562886404462,0.0,0.0,0.16802920347774547,0.6890138741047692,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111736037190631,0.0,0.0,0.0,0.0,0.07279544648140271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697006888817642,1.0,0.0,0.0,0.0,0.06719346077574179,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288153035380752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4481284887611048,1.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050387503658734845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005571618013397095,0.0,0.0,0.0,0.3080788461194248,0.28567090329675143,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391835322473999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279544648140271,0.5321582743460971,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.5713721742857824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688649461797542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033581546541732996,1.0,0.0,0.0,0.0,0.24645700335707427,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.6890138741047941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5265562886404453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977106174100992,0.11200934642107231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.5433622457574465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30807884611942393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097503315235815,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.05598948936440085,0.0,0.6666059312821246,0.0,0.0,0.0,0.0,0.022377575130398158,0.0,0.0,0.0,0.0,0.3192828175307589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027979560836064954,0.7954516025124712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.5209543029347782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3360887746477606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40891458882143417,0.5601682028744495,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.5041483458177766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921086317044332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906853595088136,0.18483516059474572,0.7674416739841371,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.44252650305543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24085501765141842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08960140359839835,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.5265562886404453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584967174704286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584967174704286,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.17923317488906743,0.0,0.40331260311576633,0.2632629604740872,0.3528947317647635,0.2072431034173761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43132253164410134,0.0,0.0,0.0,0.0,0.0,0.0,0.2072431034174127,0.4313225316441011,1.0,0.0,1.0,0.0
135,0.0,0.0,0.0,0.26886494617974044,0.0,0.027979560836064052,0.3080788461194238,0.3304867889420928,0.20724310341737925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19603913200608272,0.0,0.0,0.0,0.8178595453351399,0.3248848032364249,0.027979560836064954,0.0,0.0,0.4257205459385505,0.0,1.0,0.0
136,0.0,0.0,0.0,0.7450337311614452,0.0,0.23525303194575142,0.28567090329675504,0.7786456453954693,0.5713721742857268,0.0,0.0,0.0,0.2912732375932726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4593324601724379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5265562886404316,0.0,1.0,0.0
137,0.0,0.0,0.0,0.5769741599914326,0.0,0.43692451734977006,0.33608877464776177,0.7058198312217959,0.5041483458177242,0.0,0.0,0.0,0.23525659048051517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4985463601121085,0.0,0.0,0.0,0.0,0.28567090329675415,0.0,0.25205898906275426,0.0,1.0,0.0,1.0,0.0
138,0.0,0.0,0.0,0.4313225316440878,0.0,0.24645700335708637,0.2352530319457505,0.582576145697116,0.3472927460590499,0.0,0.0,0.0,0.01677801503776064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6497999741651223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441979884594583,1.0,1.0,1.0,0.0
139,0.0,0.0,0.0,0.3921086317044185,0.0,0.17923317488908075,0.2016411177117486,0.5265562886404453,0.2912728890023805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5433622457574481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12321331783240172,1.0,1.0,0.0
140,0.0,0.0,0.0,0.21844707482873815,0.0,0.28006891759108915,0.25766097476841926,0.3584967174704286,0.17923317488904178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.414516574527104,0.0,0.0,0.0,0.0,0.0,0.0,0.011173603719064229,0.0,0.2688649461797259,0.5209543029344123,0.9074913166251671,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645700335708545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23525303194574948,0.0,1.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27446693188542415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033581546541731074,0.0,0.308078846119422,0.39210863170443344,0.49294437440644207,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17923317488907983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37530267458743316,0.19603913200608092,0.6946158598104524,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632629604740863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066555739238052,0.0,0.0,0.30247686041375893,1.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033581546541732996,0.0,0.0,0.0,0.0,0.285670903296756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07839743218706961,0.7562377025727676,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10080537500973849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478551795306692,0.0,0.0,0.2352530319457504,1.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11761133212673944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24085501765141842,0.1736311891834118,0.7450337311614559,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21284508912308367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304867889420938,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.823461531040786,0.0,0.0,0.1400192749494091,0.7338297597501318,0.6217900456367279,0.0,0.0,0.0,0.32488856511577807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3080788461194297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153523172290819,1.0,1.0,0.0
150,0.0,0.0,0.0,0.70021784551611,0.0,0.0,0.14001927494940866,0.5713721742857824,0.4593324601723857,0.0,0.0,0.0,0.21284838621418214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2688649461797531,0.0,0.0,0.0,0.3192828175307599,0.0,0.0,0.0,0.10640736071540552,1.0,0.0,1.0,0.0
151,0.0,0.0,0.0,0.7114218169274448,0.0,0.0,0.09520338930407159,0.6497999741651244,0.5657701885800577,0.0,0.0,0.0,0.28007257779814765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3584967174704306,0.0,0.06159207057943673,0.0,0.07839743218707255,0.0,0.0,0.21844707482875056,0.30247686041375793,1.0,0.0,1.0,0.0
152,0.0,0.0,0.0,0.6610039455764396,0.0,0.0,0.07839743218706961,0.5937801171084507,0.46493444587805266,0.0,0.0,0.0,0.3977150328985006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26886494617975715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05598948936440085,0.3584967174703936,0.0,1.0,0.0
153,0.0,0.0,0.0,0.8178595453351194,0.0,0.0,0.12881530353807472,0.7226257883387966,0.5713721742857251,0.0,0.0,0.0,0.34729647888898346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3977106174101035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478551795307325,1.0,1.0,0.0
154,0.0,0.0,0.0,0.7338297597501117,0.0,0.0,0.11200934642107231,0.6049840885197857,0.5041483458177219,0.0,0.0,0.0,0.369704697679973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33048678894209166,0.0,0.0,0.0,0.0,0.0,0.0,0.41451657452710217,0.0,0.5377602600517684,1.0,1.0,0.0
155,0.0,0.0,0.0,0.7282277740444462,0.0,0.0,0.15682523206641108,0.69461585981046,0.5377602600517222,0.0,0.0,0.0,0.44813291877382466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45933246017243995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47053643158375974,0.0,1.0,0.0
156,0.0,0.0,0.0,0.7786456453954499,0.0,0.0,0.055989489364401755,0.7506357168671325,0.5937801171083915,0.0,0.0,0.0,0.44813281710122954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4089145888214294,0.0,0.0,0.0,0.0,0.0,0.0,0.7954516025124712,0.0,0.0,0.0,1.0,0.0
157,0.0,0.0,0.0,0.4425265030554198,0.0,1.0,0.08399941789273709,0.5713721742857838,0.36409870317604964,0.0,0.0,0.0,0.1624302243703867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5881781314027836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43132253164410383,1.0,0.26886494617937823,1.0,0.0
158,0.0,0.0,0.0,0.36409870317608084,0.0,0.6385960027537911,0.09520338930407159,0.5097503315234444,0.2744669318853789,0.0,0.0,0.0,0.061594118552643476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4761384172894366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809046602931003,0.963511173682462,0.0,1.0,0.0
159,0.0,0.0,0.0,0.19603913200606635,0.0,0.23525303194575345,0.0615914750700698,0.43692451734977183,0.1680292034777058,0.0,0.0,0.0,0.050390147141386905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4481284887610998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24085501765142034,1.0,0.5041483458173386,1.0,0.0
160,0.0,0.0,0.0,0.5601682028744309,0.0,0.15682523206641197,0.19043714630041286,0.7674416739841364,0.40331260311571554,0.0,0.0,0.0,0.28007251969952096,0.0,0.0,0.08960140359840456,0.0,1.0,0.0,0.0,0.4985463601121085,0.0,0.0,0.0,0.0,0.0,0.0,0.38090466029309644,0.7002178455161288,1.0,0.0,1.0,0.0
161,0.0,0.0,0.0,0.5097503315234276,0.0,0.37530267458743133,0.1400192749494091,0.6554019598707903,0.4257205459383816,0.0,0.0,0.0,0.25206251854809214,0.0,0.0,0.21844707482875056,0.0,1.0,0.0,0.0,0.4145165745270981,0.0,0.0,0.0,0.7282277740444619,0.0,0.22404906053441748,0.44812848876110567,0.31928281753075777,1.0,0.0,1.0,0.0
162,0.0,0.0,0.0,0.4257205459384186,0.0,0.07839743218706871,0.13441728924374233,0.5825761456971187,0.27446693188537513,0.0,0.0,0.0,0.17363428292958508,0.0,0.0,0.022377575130395108,0.0,1.0,0.0,0.0,0.2128450891230797,0.0,0.0,0.0,0.0,0.01117360371906118,0.0,0.2296510462400827,0.5489642314631132,1.0,0.0,1.0,0.0
