,sample,FTIR_777,FTIR_808,FTIR_825,FTIR_841,FTIR_854,FTIR_875,FTIR_908,FTIR_972,FTIR_997,FTIR_1018,FTIR_1066,FTIR_1082,FTIR_1166,FTIR_1195,FTIR_1213,FTIR_1261,FTIR_1367,FTIR_1377,FTIR_1398,FTIR_1409,FTIR_1435,FTIR_1490,FTIR_1541,FTIR_1577,FTIR_1631,FTIR_1645,FTIR_1658,FTIR_1739,FTIR_1978,FTIR_2162,FTIR_2952,FTIR_2960,FTIR_3297
69,412.0,0.0,0.014701416515842886,0.0,0.0,0.0,0.0,0.04099134556194203,0.0,0.009099430810171135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06966068564165011,0.0,0.0,0.0,0.17580327084010913,0.0,0.1301689157247799,0.0,0.0,0.08618972471041886,0.0,0.03921010397813636,0.16843255087559175,0.14399621166594864,0.0,0.08192524498377922,0.125
70,413.0,0.0,0.0,0.0,0.0,0.0,0.07202119225968222,0.06513181649723787,0.0,0.0,0.0,0.0,0.042760970989192834,0.0,0.0,0.0,0.0,0.0870356322286783,0.14285714285714285,0.0,0.0,0.13945526860114024,0.0,0.17590794207175978,0.0,0.0,0.1402266712451477,0.0,0.0,0.17108993382108864,0.1520425073749882,0.0,0.0,0.0
71,414.0,0.0,0.020303402221509875,0.0,0.0,0.0,0.027305884353593806,0.048783392262960745,0.0,0.0,0.0,0.0,0.021003650434718236,0.0,0.0,0.0,0.0,0.07929721152499157,0.014364578274606658,0.0,0.0,0.1638302636845121,0.0,0.1266204292685667,0.0,0.0,0.15178855321364654,0.0,0.0,0.0834994177914231,0.13480283960089873,0.0,0.0,0.0
72,415.0,0.07797962103691741,0.0,0.008399182596966598,0.0,0.02108345236699441,0.008399182596967213,0.06456186536546937,0.0,0.0,0.0,0.0,0.0,0.0,0.09574525827295881,0.07747311534174887,0.0,0.05354722524618959,0.0,0.0,0.0,0.14216565022467662,0.023467805046316126,0.09618048637460762,0.0,0.0,0.1224438024763282,0.0,0.0,0.1308080500459808,0.13390729749714403,0.0,0.0,0.026605636140391783
73,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016373375721111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06731338391393037,0.030865931868699563,0.0,0.0,0.0,0.0,0.0069989113021413875,0.0,0.0,0.04970071286045404,0.0,0.0,0.06417625738666449,0.12306957507021604,0.0,0.0,0.0
74,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047131141476856826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04850017830336911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.017080589828405376,0.12008384191556187,0.1760194026221943,0.0,0.0,0.0
75,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014577659531111224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03894426020369595,0.023146637942373788,0.0,0.0,0.0,0.012984006020810943,0.0,0.0,0.0,0.0,0.10332213993872036,0.0,0.0,0.12654905497999516,0.17568209223157663,0.0,0.011732690120224072,0.0
76,504.0,0.0,0.0,0.0,0.03794906020069295,0.0,0.0,0.022177229299313053,0.015799433167080924,0.016582064674024493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01752605000955921,0.0,0.0,0.0,0.0,0.046348387896819714,0.0,0.0,0.1367135873663615,0.13333333333333333,0.0,0.07142891806126585,0.0
77,506.0,0.0,0.0,0.0,0.059927940847331204,0.0,0.0,0.034868880721522034,0.049639096018967314,0.05204715889886314,0.0,0.0,0.0,0.026243504582434386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442115080221549,0.0,0.0,0.0,0.0,0.09090179833738277,0.0,0.0,0.03343395300599534,0.14285714285714288,0.0,0.1408912165727017,0.0
78,508.0,0.0,0.0,0.0,0.026043102131200126,0.0,0.0,0.022699895066173544,0.034577557039653296,0.031935135436689445,0.0,0.0,0.0,0.026445458813121114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139566479875135,0.0,0.0,0.0,0.0,0.062490029445984044,0.0,0.0,0.17020654015281153,0.016591717688748914,0.125,0.0,0.0
79,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171652090158786,0.0,0.006893920879985686,0.0,0.0,0.0,0.017185038111525507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012029422816253072,0.0,0.0,0.0,0.0,0.06521661157032763,0.0,0.0,0.17139271227487332,0.15785792682235272,0.0,0.0,0.0
80,512.0,0.0,0.0067377325112112025,0.0,0.0,0.0,0.0,0.024963206910123513,0.0,0.0,0.0,0.0,0.0,0.04375984628328973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14768872811325812,0.0,0.0,0.1778011277740515,0.07403708528639584,0.0,0.0,0.0
81,514.0,0.0,0.03234865185663556,0.0,0.0,0.0,0.0,0.02127911997541416,0.0,0.0,0.0,0.0,0.0,0.05337240598905021,0.0,0.0,0.01042325167288922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.1285172621143922,0.03500861469888579,0.0,0.0,0.0
82,516.0,0.0,0.03928916305922047,0.0,0.0,0.0,0.0,0.03397306566023431,0.0,0.0,0.0,0.0,0.0,0.024099823887893636,0.0,0.0,0.0006190686681507222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351002071282118,0.016802582928971445,0.04108876706192756,0.16434300519182662,0.0,0.0,0.0,0.0
83,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15118073922789893,0.007839743218707252,0.10750003548240648,0.15275252316519464,0.13333333333333333,0.0,0.0,0.014001927494944878
84,601.0,0.0,0.0,0.0,0.004932839520442417,0.0,0.0,0.11321617884959656,0.06510784451318044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016795834552911938,0.0,0.0,0.2890867894330577,0.0,0.33333333333333337,0.057877063061137636,0.0,0.33333333333333337,0.33333333333333337,0.27075251987641813,0.0,0.0,0.0
85,602.0,0.0,0.02819001078079952,0.0,0.0,0.0,0.0,0.07646932786024557,0.0,0.0,0.0,0.0,0.0,0.03457065737614581,0.0,0.0,0.0018572060044522002,0.0,0.0,0.0,0.0,0.12969967984167846,0.0,0.1907196760557797,0.0,0.2880174018854078,0.13727395619907182,0.0,0.0,0.15611394062949815,0.0,0.0,0.0,0.0
86,603.0,0.0,0.07751944200528975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29296189214826956,0.0,0.0,0.0,0.0,0.0,0.0,0.31237572813428127,0.25581389132804616,0.2956788290070555,0.17648785613874404,0.20175838440921878,0.016795834552906702,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0
87,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08895791948061965,0.0,0.0,0.0,0.0,0.009336642842779574,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.10082659812928,0.0,0.0,0.08749495284807163,0.0,0.057877063061137636,0.0,0.33333333333333337,0.0,0.0,0.0
88,605.0,0.0,0.022397820258578234,0.0,0.08775432015802485,0.0,0.1631971204581844,0.0,0.155661745992651,0.0392037773755798,0.0018576659507240666,0.08509396304186809,0.053366988600203516,0.0,0.026132477395689937,0.0,0.0,0.10385821010866775,0.0,0.0,0.0,0.0,0.0,0.2558153873644445,0.0,0.016795834552910935,0.030836227791395204,0.04107110594413573,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
89,701.0,0.0,0.06735446205743649,0.0,0.06902744912504237,0.0,0.10545443244469506,0.0,0.05413191956163343,0.049763351719528115,0.0,0.0,0.011865582083729427,0.010529177663133342,0.0,0.055591299986554835,0.0,0.0,0.0,0.0,0.0,0.05614430801679124,0.0,0.0,0.0,0.12638201103652766,0.09999999999999999,0.07002178455161284,0.0,0.14017976628676065,0.16329931618554522,0.0,0.0,0.0
90,702.0,0.0,0.027604583543792197,0.0,0.023972246081766357,0.0,0.0,0.0,0.05874613298317694,0.05193087415371296,0.0,0.0,0.0,0.028536694987349776,0.0,0.06407694712372382,0.0,0.036570926950949496,0.0,0.0,0.0,0.09897516883383438,0.0,0.0,0.0,0.14621325655321965,0.09981907871108825,0.0,0.0,0.1290593715248304,0.15752675926388407,0.0,0.0,0.0
91,703.0,0.0,0.054996234350778966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02099317255297498,0.0,0.0,0.0,0.032198965935478205,0.0,0.0,0.0,0.0,0.0,0.0,0.06105042237413985,0.08900008477792314,0.0825966747611534,0.15275252316519464,0.0,0.0,0.15749002024875197,0.13241697610869946,0.09999999999999999,0.0,0.0
92,704.0,0.0,0.053762361191017606,0.00279795608360651,0.1506547689261166,0.00223775751303979,0.0,0.0019682869200511764,0.12416904591620272,0.09939808454957341,0.06446871213464477,0.010486295969997589,0.04035925554588155,0.06666111891987911,0.0,0.0,0.06421071243679613,0.02576609747684213,0.0,0.0,0.0,0.09997417903157038,0.0,0.01195294279081042,0.0061591475070068204,0.13333333333333333,0.1507000619351004,0.0,0.09886669493187651,0.15024598539071352,0.16253634064322595,0.0,0.10062507607283616,0.0
93,705.0,0.0,0.09877266665508563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04076126343372069,0.09921622772554116,0.0,0.0,0.00994946503358363,0.0,0.0,0.0,0.0,0.0,0.02632629604740883,0.0,0.0,0.07195266617361581,0.0,0.0,0.0,0.14581826202822706,0.14697846308241747,0.0,0.07414535309692029,0.0
94,706.0,0.0,0.013927299891673732,0.0,0.0,0.0,0.0,0.07775629444465998,0.0,0.0,0.0033836043817080416,0.0,0.021583045893264412,0.0,0.03977106174100996,0.04313225316441035,0.02719448493394547,0.0,0.0,0.0,0.0,0.0,0.0,0.07614713043667738,0.0,0.10115630605684253,0.14316628261253658,0.0,0.0,0.1108304138086852,0.10105288718600589,0.09999999999999999,0.0,0.0
95,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217175337048984,0.0,0.0,0.0575646747266615,0.0,0.010390516075260706,0.0,0.0,0.015275382134340456,0.04928128011828118,0.0,0.0,0.0,0.0,0.0,0.0,0.1160791942837225,0.07070919535008643,0.0229144535511593,0.12642359805807746,0.0,0.04837802494055568,0.14051827850717732,0.09090909090909091,0.0,0.0,0.0
96,708.0,0.0,0.06722676534180298,0.01960391320060811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03451326366679394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01120093464210728,0.1428173149786731,0.0,0.0,0.1269006095394238,0.1461208735827377,0.0,0.02260779953570885,0.0
97,709.0,0.024085501765141834,0.0,0.0,0.0,0.0,0.0,0.04593324601724389,0.0,0.0,0.07219616893520196,0.0,0.03341096343429647,0.0,0.0,0.0,0.004209081202327658,0.0,0.0,0.0,0.0,0.0,0.0,0.14246060545751382,0.09496553529889964,0.005038750365873379,0.08972405092508383,0.0,0.0,0.15275252316519464,0.09990934351696201,0.0,0.0,0.0
98,710.0,0.0,0.09774430220707403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00391835322473994,0.005038750365873379,0.04813988069317325,0.0,0.0,0.0,0.07226257883387968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868845200431813,0.0,0.06856800423219607,0.10219428811538188,0.1632993161855452,0.0,0.09737364118423182,0.0
99,711.0,0.0,0.10214618451879087,0.03136808318250921,0.1363327438323104,0.08747990387424497,0.0,0.0,0.025409076958684697,0.10651075615746211,0.0,0.004478551795306689,0.0039183532247399,0.0,0.0,0.0,0.0,0.04118218685972142,0.07170238026331308,0.0,0.0,0.012881530353806929,0.0,0.0,0.0,0.08573339820612898,0.09734917945792643,0.04313225316441023,0.0,0.1507052264987834,0.11297828627112066,0.0,0.0,0.0
100,712.0,0.012881530353807449,0.0,0.0,0.0,0.043692451734977024,0.02128450891230825,0.09300421100106801,0.0,0.0,0.0,0.0,0.031751724366391766,0.0,0.0,0.0,0.0,0.009250868337418559,0.155263397928965,0.0,0.0,0.045401070292921876,0.0,0.0,0.0,0.1319606249412935,0.12179269162443762,0.0,0.0,0.1543437012177013,0.15392987359358834,0.0,0.0,0.0
