42656.63247,44018.34078,37858.07018,30321.71826,38479.46038,53066.40953,54299.89341,99582.98500,54818.37702,45468.05841,43113.31476,49470.26064,49227.76695,45014.11094,41891.36488,66666.96681,35140.61222,36528.99996,58321.58547,38350.36233,46184.38047,42309.75691,39864.22571,41973.07934,23041.95710,23900.81370
38524.70525,39956.27422,33826.44808,26686.90213,34943.65755,48076.56612,49274.02800,91510.43639,49814.66359,41026.11568,38775.89863,44943.49029,44581.83376,40530.14062,37349.04891,60534.88654,31536.78424,32768.09058,52873.95519,34466.24958,41745.13522,38100.92853,35860.30748,38085.01878,22075.07305,22000.64560
34682.01093,36150.06242,30146.81812,23407.87873,31625.78493,43394.06466,44551.59049,83852.89660,45111.75945,36885.77994,34745.36162,40722.62294,40241.35986,36348.39874,33213.01208,54685.14637,28228.91841,29325.87252,47681.65160,30892.43969,37646.37358,34207.50696,32161.20276,34396.86792,21069.36900,20194.97076
31157.09559,32635.85111,26822.24093,20485.79415,28559.48250,39071.89020,40185.90566,76692.29058,40760.29738,33085.30305,31057.74280,36833.78594,36244.77156,32513.24846,29484.69337,49234.12963,25224.78447,26205.02118,42849.61850,27640.35974,33899.03865,30651.14726,28786.43427,30981.74077,19977.14470,18431.18461
27918.02314,29371.38295,23817.99485,17876.61508,25714.01486,35061.10772,36121.38451,69932.05462,36721.29650,29579.80202,27671.49564,33241.79090,32547.61427,28987.55284,26113.70285,44121.86945,22490.56390,23379.41277,38309.89834,24673.53940,30470.92283,27399.18886,25703.83379,27821.91894,18924.19092,16705.37220
24965.02166,26368.91832,21118.12070,15564.42472,23098.31650,31378.64505,32379.15752,63617.47258,33007.08679,26378.32798,24591.87746,29947.55354,29159.25544,25777.95284,23085.79270,39397.54261,20018.04541,20832.76950,34113.68163,21985.36673,27351.70240,24446.64215,22908.13286,24934.47807,17577.51259,15145.37240
22266.32063,23612.12592,18688.64727,13518.48108,20699.06690,28001.54358,28938.58585,57727.29847,29581.67492,23460.28380,21789.25117,26927.34035,26051.26142,22854.42206,20364.71298,35022.02849,17783.21219,18535.86997,30234.42722,19555.47726,24519.27133,21763.80275,20374.05559,22325.89068,16395.29248,13602.05828
19811.26520,21092.61130,16509.35418,11715.00310,18507.72181,24920.45538,25792.21418,52259.62908,26439.45942,20812.95289,19251.95166,24167.90633,23214.49669,20205.41327,17928.08952,31003.05218,15769.69965,16469.33881,26679.12061,17365.54927,21953.05210,19335.30584,18085.21407,19979.81939,15221.53903,12309.53952
17605.19218,18811.48761,14581.77954,10141.73618,16524.12614,22148.54226,22948.23905,47246.44002,23599.14763,18438.26379,16983.63562,21670.24838,20655.71010,17835.17749,15766.02024,27365.24123,13974.17629,14636.13458,23462.15136,15412.95303,19652.87633,17165.54617,16045.14722,17834.79298,13930.20903,11014.81021
15623.88068,16747.65905,12876.95363,8770.00891,14729.68944,19656.22338,20379.62089,42652.09161,21033.15769,16309.48848,14957.28758,19410.31093,18349.17055,15715.97112,13848.50791,24077.90074,12373.49452,13009.81197,20557.30659,13672.30026,17591.24009,15227.49114,14227.17059,15874.28779,12686.45548,9843.22065
13829.01663,14871.40202,11348.84709,7563.84521,13094.57990,17393.41082,18040.40598,38399.52206,18691.93878,14387.03397,13133.39243,17345.20490,16255.78090,13807.31435,12136.18215,21098.54386,10931.19688,11546.94127,17930.30592,12106.45227,15721.46766,13481.71882,12591.32854,14111.23052,11563.16667,8813.33333
12194.70844,13156.64884,9973.94672,6499.25925,11596.39228,15327.48479,15897.14683,34437.56277,16543.31843,12642.06912,11483.20280,15448.26893,14345.69335,12079.32047,10600.90040,18380.54214,9625.87447,10226.90978,15538.53710,10692.69567,14019.60668,11902.91311,11113.75901,12554.10241,10428.20727,7836.67288
10742.94103,11624.48858,8763.48655,5581.30305,10257.60182,13494.67267,13992.88411,30849.38977,14628.10989,11096.80959,10028.30136,13748.51441,12647.42194,10555.22537,9250.93515,15982.57017,8473.30138,9061.75132,13431.98749,9441.02314,12505.79812,10504.39206,9809.75043,11143.45826,9366.66905,6966.66861
9449.32334,10249.75302,7696.98904,4788.66705,9056.66990,11864.03903,12295.10213,27585.80420,12915.75899,9723.95968,8741.18712,12221.40242,11132.70042,9206.45526,8060.66547,13856.32553,7454.40934,8034.87855,11565.14578,8331.68762,11160.81983,9263.79586,8658.98220,9881.81807,8306.66076,6139.99522
8302.39190,9023.62893,6756.08366,4104.69691,7983.18564,10418.05543,10785.67050,24632.60444,11389.28876,8511.51682,7608.30922,10853.14749,9787.42438,8019.48496,7019.23491,11982.44930,6551.80240,7123.65620,9934.91973,7350.49522,9955.41751,8165.19978,7639.28855,8750.11173,7463.33482,5460.00119
7279.52486,7920.86262,5923.20055,3512.07225,7014.95785,9127.66947,9432.20060,21936.50296,10018.86284,7434.57703,6604.15914,9619.93210,8584.75487,6968.11842,6105.23533,10312.05299,5748.08785,6314.57081,8497.31560,6481.15788,8871.60674,7189.32532,6733.10706,7737.25867,6589.99751,4593.33219
6376.86137,6944.08051,5189.76688,3002.17466,6156.90481,7987.69832,8238.82261,19515.76870,8805.64781,6485.51418,5726.32045,8520.55436,7523.94537,6047.28339,5301.54929,8855.06861,5039.58840,5596.30368,7251.11513,5712.61245,7903.61743,6327.32254,5931.30503,6836.29116,5859.99502,4259.99624
5574.11923,6069.61032,4540.47988,2560.59455,5388.80168,6970.68931,7176.36058,17320.79795,7723.41668,5640.37038,4952.46127,7533.67831,6581.97880,5233.19993,4585.86797,7564.65666,4411.43429,4957.48804,6154.32095,5030.99279,7036.68574,5562.94066,5218.51556,6036.68391,5106.67020,3693.33599
4868.63585,5299.55145,3970.04603,2182.15991,4712.23207,6078.38118,6244.22818,15360.19732,6769.82078,4901.17623,4278.62638,6656.30882,5753.59591,4522.82269,3964.44614,6449.84468,3859.73525,4391.70465,5214.27405,4428.71875,6264.35233,4888.08055,4590.27690,5309.18003,4529.98828,3316.65822
4242.67875,4612.50665,3465.14720,1855.12238,4109.55300,5287.99759,5416.04449,13588.85802,5922.66597,4248.14743,3684.88330,5868.62903,5018.27392,3893.90268,3421.23410,5468.12520,3372.28445,3890.78450,4395.01040,3893.39469,5575.49196,4287.78450,4034.79470,4656.90124,3943.34354,2893.34071
3694.22746,4011.99403,3022.12556,1576.49318,3581.60027,4597.37724,4694.37642,12013.34348,5177.82654,3680.05167,3169.74173,5171.63578,4373.02029,3348.44485,2950.70337,4627.84030,2945.99573,3446.77056,3698.90348,3421.32235,4961.93426,3760.71650,3546.99020,4081.10910,3460.00000,2550.00000
