1.00000,10650.05005,13829.01663,17405.06165,1.29883,11584.01901,14871.40202,18796.85772,1.28381,8497.64413,11348.84709,14136.49074,1.33547,4125.21960,7563.84521,8591.01441,1.83320,10324.53808,13094.57990,16628.08884,1.26802,13137.54626,17393.41082,21735.37088,1.32381,13443.14319,18040.40598,22434.75364,1.34197,36138.86681,38399.52206,52580.41289,1.06283,14809.18215,18691.93878,23779.30431,1.26241,10454.59266,14387.03397,17734.28961,1.37581,8729.50109,13133.39243,15726.48656,1.50430,15054.31240,17345.20490,22900.79637,1.15204,12468.67414,16255.78090,20428.43416,1.30340,9203.55596,13807.31435,16547.36877,1.50010,8366.31281,12136.18215,14697.96830,1.45064,12659.79941,21098.54386,24540.49732,1.66676,8400.07751,10931.19688,13746.16217,1.30106,9695.09177,11546.94127,15033.59767,1.19126,10108.06491,17930.30592,20529.50541,1.77399,9749.22903,12106.45227,15499.04749,1.24167,14416.90226,15721.46766,21268.72031,1.09066,10729.33837,13481.71882,17180.39142,1.25627,10204.86746,12591.32854,16159.78919,1.23367,11830.74657,14111.23052,18463.55557,1.19298,10682.40000,11713.30000,15852.90000,1.09650,10888.30000,11495.30000,15833.50000,1.05575,10706.70000,11480.90000,15698.60000,1.07231,7580.00000,8540.00000,11414.70000,1.12724,7780.00000,8420.00000,11458.20000,1.08212,7830.00000,9480.00000,12295.10000,1.21177
0.79433,9169.04786,12194.70844,19192.02100,1.33035,9984.26247,13156.64884,20775.65588,1.31778,7340.78938,9973.94672,15576.83123,1.35864,3451.32961,6499.25925,9256.37990,1.88293,8917.55649,11596.39228,18401.55361,1.30003,11290.21549,15327.48479,23946.47245,1.35779,11506.91201,15897.14683,24686.25265,1.38135,31688.76970,34437.56277,58866.91563,1.08697,12773.41883,16543.31843,26291.63099,1.29540,8952.17242,12642.06912,19486.35945,1.41224,7385.33648,11483.20280,17175.73060,1.55449,13128.26964,15448.26893,25500.15279,1.17668,10713.11295,14345.69335,22521.65163,1.33885,7794.65713,12079.32047,18084.49699,1.54980,7141.95574,10600.90040,16078.00304,1.48414,10494.37270,18380.54214,26630.90187,1.75124,7261.30167,9625.87447,15166.25076,1.32570,8511.36866,10226.90978,16735.02297,1.20162,8313.18947,15538.53710,22174.07387,1.86925,8485.26286,10692.69567,17169.78438,1.26041,12719.79523,14019.60668,23809.76571,1.10201,9322.62517,11902.91311,19017.26191,1.27648,8906.88111,11113.75901,17913.84130,1.24748,10343.00565,12554.10241,20490.02852,1.21402,9320.00858,10559.60739,17730.58660,1.13309,9500.00875,10387.60711,17720.38653,1.09359,9320.00873,10337.40732,17525.08698,1.10878,6550.00646,7580.00610,12611.89151,1.15723,6750.00647,7510.00580,12711.89109,1.11340,6940.00565,8420.00674,13742.18968,1.21287
0.63096,7891.37497,10742.94103,21133.51675,1.36157,8599.77991,11624.48858,22924.87633,1.35185,6337.49083,8763.48655,17145.57147,1.38274,2886.94581,5581.30305,9962.16769,1.93317,7696.64251,10257.60182,20331.69393,1.33230,9696.76055,13494.67267,26345.43335,1.39204,9840.04383,13992.88411,27121.10124,1.42178,27755.16197,30849.38977,65790.50147,1.11170,11016.90305,14628.10989,29034.06480,1.32793,7658.50717,11096.80959,21376.92397,1.44915,6242.74360,10028.30136,18729.13035,1.60599,11445.45705,13748.51441,28360.55774,1.20116,9200.89540,12647.42194,24795.89245,1.37440,6592.75840,10555.22537,19731.49588,1.60116,6090.88469,9250.93515,17559.63518,1.51861,8683.67666,15982.57017,28842.40283,1.84019,6278.74867,8473.30138,16719.27492,1.34981,7481.84441,9061.75132,18629.23744,1.21103,6815.32405,13431.98749,23885.30185,1.97088,7382.91716,9441.02314,19000.70546,1.27914,11229.91244,12505.79812,26646.34355,1.11334,8100.52592,10504.39206,21029.78553,1.29651,7783.14493,9809.75043,19851.95354,1.26015,9031.19168,11143.45826,22742.74305,1.23367,8070.00276,9440.00251,19686.39512,1.17018,8210.00284,9360.00231,19733.19497,1.13946,8150.00259,9300.00233,19596.49481,1.14168,5750.00178,6710.00194,14009.29651,1.16773,5970.00174,6740.00173,14273.09608,1.12916,6050.00197,7450.00216,15218.49632,1.23133
0.50119,6788.19358,9449.32334,23221.36327,1.39182,7399.62104,10249.75302,25230.75773,1.38550,5465.97306,7696.98904,18840.54344,1.40812,2414.09088,4788.66705,10702.97738,1.98339,6635.19038,9056.66990,22407.92692,1.36449,8320.24844,11864.03903,28920.63869,1.42618,8401.84366,12295.10213,29722.57350,1.46320,24266.49157,27585.80420,73327.36963,1.13707,9501.11541,12915.75899,32001.24979,1.35915,6542.16224,9723.95968,23391.28491,1.48621,5269.74269,8741.18712,20372.66675,1.65860,9973.97944,12221.40242,31482.40523,1.22507,7896.95385,11132.70042,27241.90051,1.40951,5564.65415,9206.45526,21472.07959,1.65426,5186.60004,8060.66547,19129.80467,1.55422,7165.04797,13856.32553,31140.68116,1.93398,5431.65663,7454.40934,18407.45811,1.37275,6590.25531,8034.87855,20738.25953,1.21885,5559.45008,11565.14578,25618.62489,2.08014,6420.70018,8331.68762,20992.22603,1.29769,9924.89873,11160.81983,29806.67360,1.12457,7038.87895,9263.79586,23219.23345,1.31604,6813.79718,8658.98220,21988.71067,1.27091,7883.05077,9881.81807,25236.59170,1.25334,7079.99292,8399.99338,21907.91449,1.18630,7229.99064,8289.99507,21945.91425,1.14736,7009.99314,8229.99382,21575.61475,1.17487,4989.99515,5969.99536,15517.41047,1.19652,5189.99485,5929.99558,15719.51075,1.14239,5239.99493,6519.99471,16691.31094,1.24334
0.39811,5834.77803,8302.39190,25490.66961,1.42242,6361.82214,9023.62893,27733.54567,1.41874,4711.23184,6756.08366,20689.24015,1.43395,2016.64424,4104.69691,11487.91190,2.03512,5714.65155,7983.18564,24661.92755,1.39658,7134.65846,10418.05543,31717.10885,1.46040,7166.53221,10785.67050,32529.41403,1.50483,21202.91777,24632.60444,81640.80908,1.16195,8186.33892,11389.28876,35232.37511,1.39090,5585.04348,8511.51682,25572.39556,1.52370,4441.78948,7608.30922,22131.39228,1.71284,8683.93390,10853.14749,34914.43238,1.24945,6770.22557,9787.42438,29895.08515,1.44536,4692.21092,8019.48496,23340.73663,1.70868,4414.98400,7019.23491,20829.33243,1.59006,5894.04140,11982.44930,33548.09726,2.03330,4696.57516,6551.80240,20248.87151,1.39531,5804.45046,7123.65620,23081.04484,1.22685,4524.46703,9934.91973,27427.21696,2.19566,5582.52225,7350.49522,23184.54460,1.31665,8766.51576,9955.41751,33320.30307,1.13584,6116.21407,8165.19978,25625.49447,1.33516,5965.68367,7639.28855,24345.75841,1.28085,6874.88283,8750.11173,27957.47002,1.27260,6090.00171,7460.00165,24202.09552,1.22469,5950.00216,7580.00126,24199.89560,1.27253,6050.00166,7350.00155,23915.39542,1.21611,4310.00117,5310.00116,17176.89675,1.23306,4470.00124,5300.00111,17425.39666,1.18612,4530.00123,5770.00131,18422.49662,1.27342
0.31623,5008.00336,7279.52486,27930.06876,1.45307,5461.20178,7920.86262,30411.55933,1.45037,4055.67683,5923.20055,22690.48955,1.46024,1681.39624,3512.07225,12308.07913,2.08860,4912.87921,7014.95785,27071.15586,1.42771,6110.71134,9127.66947,34720.59466,1.49396,6101.00553,9432.20060,35509.63482,1.54566,18503.86391,21936.50296,90713.31114,1.18531,7041.16920,10018.86284,38707.65466,1.42300,4762.28080,7434.57703,27909.02458,1.56115,3733.36171,6604.15914,23982.11277,1.76869,7547.94146,9619.93210,38650.16644,1.27427,5791.92749,8584.75487,32735.64877,1.48183,3949.08519,6968.11842,25319.48449,1.76404,3755.59734,6105.23533,22657.01129,1.62558,4820.54377,10312.05299,35990.60583,2.13927,4057.24000,5748.08785,22238.51788,1.41675,5111.56674,6314.57081,25677.92067,1.23514,3665.92912,8497.31560,29260.98278,2.31800,4851.50488,6481.15788,25589.16185,1.33614,7734.90803,8871.60674,37202.43570,1.14706,5314.23511,7189.32532,28257.78349,1.35319,5223.97916,6733.10706,26935.07109,1.28914,5989.78842,7737.25867,30918.32151,1.29162,5239.99762,6639.99751,26733.00906,1.26756,5249.99770,6609.99748,26700.60897,1.25993,5219.99758,6519.99755,26413.60876,1.24860,3699.99849,4679.99819,18867.10647,1.26346,4329.99647,4040.00035,18725.90760,0.93230,3939.99824,5059.99802,20271.50663,1.28460
0.25119,4296.76363,6376.86137,30586.34227,1.48372,4682.57618,6944.08051,33314.52492,1.48271,3487.16303,5189.76688,24870.29887,1.48801,1400.29251,3002.17466,13176.84124,2.14392,4219.08462,6156.90481,29688.53382,1.45928,5225.55764,7987.69832,37968.02817,1.52883,5190.15978,8238.82261,38732.55975,1.58695,16129.67764,19515.76870,100708.36725,1.20957,6054.10871,8805.64781,42505.30317,1.45486,4054.55339,6485.51418,30424.97945,1.59982,3135.22310,5726.32045,25969.00376,1.82613,6557.77946,8520.55436,42767.60652,1.29916,4953.25749,7523.94537,35831.61846,1.51869,3318.04506,6047.28339,27438.69967,1.82209,3188.48073,5301.54929,24608.00484,1.66255,3934.45693,8855.06861,38547.77420,2.25055,3503.87671,5039.58840,24414.06756,1.43804,4501.39323,5596.30368,28566.67566,1.24317,2960.74222,7251.11513,31159.33215,2.44937,4212.99739,5712.61245,28233.62842,1.35632,6823.98174,7903.61743,41533.59799,1.15818,4616.51391,6327.32254,31153.86675,1.37104,4575.57362,5931.30503,29795.69899,1.29645,5214.59565,6836.29116,34168.93059,1.31125,4549.99560,5909.99540,29705.21711,1.29835,4579.99524,5869.99512,29642.01505,1.28219,4519.99567,5799.99455,29285.11387,1.28359,3259.99672,4149.99706,20992.41267,1.27168,3359.99723,4149.99586,21247.31047,1.23471,3429.99674,4479.99581,22443.61084,1.30572
0.19953,3683.26075,5574.11923,33452.43266,1.51343,4003.84409,6069.61032,36407.72668,1.51580,2989.87824,4540.47988,27220.68790,1.51868,1163.06930,2560.59455,14081.78005,2.20177,3614.13531,5388.80168,32488.62929,1.49092,4452.18693,6970.68931,41414.89060,1.56580,4407.78996,7176.36058,42169.98908,1.62780,14021.68030,17320.79795,111580.52871,1.23537,5201.18581,7723.41668,46622.62007,1.48505,3439.63013,5640.37038,33079.93453,1.64019,2627.57097,4952.46127,28073.02285,1.88488,5691.82168,7533.67831,47276.67272,1.32351,4232.52336,6581.97880,39182.94640,1.55518,2776.75081,5233.19993,29665.59531,1.88422,2694.59300,4585.86797,26632.21237,1.70196,3195.67461,7564.65666,41127.32393,2.36706,3023.82684,4411.43429,26777.58321,1.45851,3964.05664,4957.48804,31779.63052,1.25050,2373.07446,6154.32095,33035.41519,2.59369,3651.94053,5030.99279,31126.52112,1.37776,6018.84668,7036.68574,46360.36687,1.16891,4008.55220,5562.94066,34329.59378,1.38811,4009.89139,5218.51556,32949.50255,1.30134,4540.67438,6036.68391,37810.72766,1.32943,3890.00307,5210.00331,32612.28466,1.33963,3870.00328,5130.00348,32184.98665,1.32532,3870.00303,4980.00382,31622.28777,1.28698,2770.00227,3700.00214,23149.68859,1.33701,2940.00198,3530.00288,23013.19074,1.20232,2940.00228,3850.00294,24271.59042,1.30759
0.15849,3156.04975,4868.63585,36568.85334,1.54296,3421.30540,5299.55145,39757.78840,1.54891,2561.71571,3970.04603,29779.66261,1.55003,964.43281,2182.15991,15037.42313,2.26290,3094.32108,4712.23207,35531.12821,1.52267,3792.19548,6078.38118,45154.72789,1.60287,3739.42652,6244.22818,45873.85622,1.66967,12187.24864,15360.19732,123581.06232,1.26073,4466.33881,6769.82078,51117.79993,1.51567,2916.17148,4901.17623,35945.87649,1.68107,2200.08517,4278.62638,30324.07888,1.94508,4936.39945,6656.30882,52231.44009,1.34834,3614.02557,5753.59591,42824.53206,1.59235,2321.56986,4522.82269,32042.95449,1.94778,2276.81798,3964.44614,28814.41175,1.74149,2589.66626,6449.84468,43811.00299,2.49054,2608.03913,3859.73525,29359.10387,1.47951,3489.35062,4391.70465,35352.23513,1.25846,1899.14887,5214.27405,34979.65800,2.74589,3164.29753,4428.71875,34305.91914,1.39950,5305.27785,6264.35233,51737.98256,1.18056,3479.55642,4888.08055,37815.33743,1.40505,3513.31544,4590.27690,36431.84058,1.30636,3946.16053,5309.18003,41719.22170,1.34541,3299.99205,4569.98800,35537.36245,1.38580,3269.99010,4549.98843,35371.15615,1.39355,3259.99288,4469.98841,34902.56437,1.37350,2349.99423,3219.99139,25139.34253,1.37142,2449.99360,3269.99204,25760.54676,1.33219,2489.99231,3459.99122,26917.64262,1.38967
0.12589,2701.00332,4242.67875,39916.82536,1.57075,2918.01311,4612.50665,43318.48121,1.58058,2190.34108,3465.14720,32535.52768,1.58219,795.81523,1855.12238,16021.91021,2.33094,2645.21961,4109.55300,38788.63292,1.55337,3227.33324,5287.99759,49168.16730,1.63843,3162.59264,5416.04449,49779.24337,1.71248,10587.86403,13588.85802,136724.13051,1.28365,3830.03110,5922.66597,55978.60809,1.54637,2467.88671,4248.14743,38993.83913,1.72148,1837.13568,3684.88330,32681.05732,2.00581,4271.48901,5868.62903,57608.76673,1.37369,3079.27696,5018.27392,46729.83722,1.62984,1935.60750,3893.90268,34514.52583,2.01140,1922.84528,3421.23410,31148.24312,1.77948,2084.41519,5468.12520,46455.15315,2.62335,2245.59177,3372.28445,32154.56016,1.50146,3067.56771,3890.78450,39320.82522,1.26824,1513.03751,4395.01040,36898.69449,2.90507,2738.43852,3893.39469,37777.86619,1.42146,4667.39961,5575.49196,57706.16409,1.19472,3017.55889,4287.78450,41610.48865,1.42117,3076.09052,4034.79470,40264.96671,1.31174,3417.82104,4656.90124,45924.21729,1.36248,2900.00700,3970.01043,39047.73133,1.36725,2780.00843,3970.01011,38512.73882,1.42525,2900.00634,3890.01009,38529.72888,1.33864,2060.00507,2790.00747,27525.65340,1.35236,2130.00557,2870.00699,28393.24842,1.34872,2110.00652,3020.00767,29301.95357,1.42983
0.10000,2309.97585,3694.22746,43538.37641,1.59892,2488.66745,4011.99403,47177.26776,1.61192,1870.06687,3022.12556,35513.94024,1.61612,656.38960,1576.49318,17065.05922,2.40133,2260.65932,3581.60027,42322.80315,1.58412,2744.45664,4597.37724,53503.94903,1.67503,2674.39447,4694.37642,53989.22692,1.75533,9193.26384,12013.34348,151169.54497,1.30680,3284.54458,5177.82654,61272.75320,1.57642,2087.89903,3680.05167,42281.10743,1.76243,1532.74977,3169.74173,35184.26953,2.06782,3696.51650,5171.63578,63522.82502,1.39870,2623.64728,4373.02029,50959.87117,1.66673,1612.30995,3348.44485,37137.75346,2.07661,1622.47360,2950.70337,33650.01983,1.81884,1675.80766,4627.84030,49186.94652,2.76164,1933.96956,2945.99573,35215.02233,1.52320,2696.88652,3446.77056,43732.45146,1.27796,1203.40054,3698.90348,38871.96397,3.07399,2367.21357,3421.32235,41574.74436,1.44491,4105.85853,4961.93426,64356.40893,1.20887,2615.46062,3760.71650,45773.88748,1.43810,2694.61717,3546.99020,44511.49919,1.31662,2952.68648,4081.10910,50473.25210,1.38177,2440.00000,3490.00000,42606.70000,1.42826,2360.00000,3480.00000,42021.90000,1.47167,2400.00000,3410.00000,41651.70000,1.42009,1740.00000,2460.00000,30104.90000,1.41722,1820.00000,2540.00000,31230.40000,1.39703,1810.00000,2650.00000,32122.80000,1.46183
