,r,g,b
487,0.28682143043634317,0.5097085596315802,0.18039753294038033
488,0.5715997025736685,0.5931516281698679,0.9691212141446955
489,0.9819992478794175,0.4770426608751342,0.16861761478565093
490,0.7357415784221718,0.2923623047506307,0.18136163619963264
491,0.9670608359019284,0.998080258161575,0.36711583567765915
492,0.28627561771619187,0.800763922724973,0.20575377192216254
493,0.7769039463910005,0.9948608765989646,0.999146818965976
494,0.5673885215116803,0.30668046543124805,0.7082346322478127
495,0.7022443580056869,0.9901155915774958,0.5382324324257445
496,0.42266936942114997,0.5629988071671576,0.7142839046770788
497,0.29644441296780893,0.9830459964018967,0.6192503058383089
498,0.6078012072228017,0.7465748607760158,0.2602279694632583
499,0.8435179487000346,0.49738271830160147,0.550488985848658
500,0.8687381287612411,0.7581564687614575,0.8629313390762344
501,0.7769274177467478,0.497744870585757,0.21638435118078655
502,0.381024236056586,0.5751027287493009,0.32207957812156507
503,0.7611028037867076,0.8080975786127156,0.7207449551485339
504,0.5193844925685789,0.859624917167221,0.33214773263401937
505,0.9764036055883296,0.16755643606886284,0.6364177034034646
506,0.17612277782870672,0.9056769613280962,0.7803967825680784
507,0.9816665943425766,0.9847813259953533,0.7573423820775315
508,0.9904540770345365,0.3240864587755848,0.7500165245914192
509,0.6856283626086664,0.16947752094046306,0.810362595687922
510,0.3389790153835657,0.3619376909735356,0.8339893544054058
511,0.5560171827422524,0.8345999821460589,0.9782769255344093
512,0.6467750920341586,0.16956410546951708,0.46857189441947483
513,0.28298304714472955,0.7067833689510946,0.989117627105115
514,0.9920366322047877,0.3617947986918358,0.3702043843526135
515,0.3693115998829025,0.8898066197097689,0.4762341292136446
516,0.9928406225794564,0.19696193805271744,0.9853253264890993
517,0.34813117716118636,0.6677718691761358,0.8106723894367551
518,0.21081114040144405,0.3236505608218982,0.6352015806958038
519,0.3306698288442133,0.2788588633506416,0.29400552224891513
520,0.7379143574471799,0.9960683760109511,0.7882245291247192
521,0.5068199759024788,0.17918641149981407,0.6060686417380903
522,0.16842041718421275,0.5012091263558207,0.30113365984579027
523,0.8607289916139842,0.1992054858510994,0.1698947164628859
524,0.0,0.0,0.0
525,0.16799499175283547,0.9282588799077076,0.20445787414621142
526,0.2736056596633776,0.2973369127103225,0.9870630625539425
527,0.9341867943481427,0.34003079707653544,0.16869161823322568
528,0.16930857484220033,0.954135562153994,0.9529915979545778
529,0.9731523510682749,0.912755482071762,0.1990414459878073
530,0.9930481478061781,0.34382227686774297,0.9645075636902682
531,0.32559791033565005,0.43480660935025545,0.3401225678734897
532,0.6664038644111852,0.6829301885623394,0.680818082353343
533,0.6708317970272297,0.19215901703475144,0.6364894815002153
534,0.20024043900954336,0.5942330274876251,0.7306065578669428
535,0.46549522062872867,0.9870250128416432,0.5551258117825186
536,0.7088641431624425,0.6313208991255711,0.2144987316376805
537,0.9427525377350098,0.6712678321075818,0.9968005360917519
538,0.5911242766777457,0.9851679146721164,0.9491551207619061
539,0.23024224490068354,0.1864729456612172,0.5998144850770062
540,0.9904369037427079,0.5860167078150682,0.5438996948799718
541,0.595661925349854,0.9709150618044556,0.1806268231202205
542,0.5335358412956702,0.19140879730200183,0.17668977047753234
543,0.8701245592860711,0.9860110920913187,0.6150353468276084
544,0.6529699027306493,0.4643439128941065,0.9831969502925346
545,0.6878369233423822,0.460349610529753,0.48641925303584355
546,0.9587396509768819,0.2939165122800324,0.545749388101595
547,0.39658391203696736,0.7354166873635922,0.39626382117040415
548,0.4490204136990458,0.7127107743556066,0.9354699423863352
549,0.6709763024402787,0.1905429965932096,0.9969920904375764
550,0.44079885796609986,0.4172214409202515,0.6860696811664876
551,0.18018901757008438,0.856456736569873,0.624240796886131
552,0.6808837457952412,0.8317270810560253,0.44401490108267994
553,0.18667997013858217,0.19466947341455243,0.32570165632562537
554,0.20534092832331444,0.6399694465911573,0.17678521761213314
555,0.9627317783430767,0.6947655564898653,0.27939187409473676
556,0.6366854261879514,0.40554793853306226,0.19161205747728982
557,0.8219072103612306,0.46897949752724233,0.7360003874847525
558,0.1716479231996534,0.3853893147418375,0.7741059569197706
559,0.1690531241144065,0.5898209712990998,0.9916229740965357
560,0.9994453407717473,0.8163866001941288,0.7652211169230096
561,0.7725883801549887,0.20601138116911402,0.3240477409622335
562,0.7074863708677758,0.781299281326315,0.9353716370011828
563,0.4565081974608265,0.21666499907709288,0.42600401960787593
564,0.6386471738661881,0.9069945456535715,0.7185829780223659
565,0.4688352821465338,0.2275667566478507,0.8199492063484362
566,0.22599194735692676,0.9909209603873287,0.4492569142861488
567,0.4244351340768519,0.6936915458174167,0.6417107305138591
568,0.8980972021524588,0.20640807338101258,0.8007078182142319
569,0.20410911194097248,0.46265378105410593,0.5532935829626473
570,0.3955359446987416,0.5071427820036589,0.9041839761570358
571,0.4607475056808088,0.6095496084141357,0.17972789092545585
572,0.9854548630337473,0.8361355822831217,0.4560401842297579
573,0.3620786383043641,0.9722528121952645,0.7799959582913573
574,0.4688245939454472,0.8038732666792857,0.1775590831905299
575,0.17993215182662065,0.6324713392526701,0.42388962924781837
576,0.8978772667732798,0.48594198489739987,0.34159785118361674
577,0.7984225677939699,0.9922876492991172,0.3256303538649748
578,0.17034006622851386,0.7730048706715197,0.8840249731044851
579,0.8585054159647371,0.91943446136105,0.8615065831490029
580,0.18013582085574406,0.36186421553522646,0.18841205027973676
581,0.7774506975624731,0.823839714808662,0.22282850036746346
582,0.5885575610012466,0.6680515189824956,0.45448432944821593
583,0.7115793079686161,0.31955763837287476,0.8160125899398384
584,0.44028772332811517,0.5401265516981467,0.5037258227970391
585,0.42120453836151855,0.3493506323261044,0.1723347428193399
586,0.6061188541870577,0.5238385656026306,0.7517901664860235
587,0.1788353849544169,0.18316632739540822,0.8163564796011823
588,0.9904474677656465,0.17088464865748107,0.2755053864359279
589,0.8695384864991448,0.6354778065522309,0.7510502637903065
590,0.8036561082783144,0.6601982038392298,0.4314950600171095
591,0.3865370827161548,0.9557785791146594,0.29666081212084977
592,0.75831840652252,0.6138337763594153,0.9449565182720645
593,0.9868985645937056,0.4939736028957842,0.8566625707367111
594,0.5886988459489334,0.9884128220064192,0.3920309017250723
595,0.22678455020356042,0.8419658440723821,0.37483744181838774
596,0.38807934973250935,0.8720069346006889,0.9831521300920358
597,0.27118529957762266,0.3056358287381033,0.461254995822221
598,0.5204298189041753,0.37479041185257694,0.4998730956693378
599,0.5230256970903095,0.792622255088265,0.7822340925271343
600,0.5626582858370768,0.5209624154457653,0.3173172727138223
601,0.4810785167290904,0.3527183175585114,0.9625055181913175
602,0.8680833465980841,0.7464051584456792,0.5992630801670059
603,0.4002388151966194,0.2844523381952444,0.6086005408050209
604,0.4942740402131827,0.8253488052576832,0.5720672684364017
605,0.8084340964231039,0.34772400727947955,0.4174987231878263
606,0.8264292446240556,0.41238261781573987,0.9930579226256372
607,0.7598151793424612,0.3268331739470543,0.607860232281038
608,0.28573219312007614,0.18629418000365555,0.1702487129750569
609,0.9951629307020253,0.43916727279652257,0.6232349736996081
610,0.9798499743851593,0.8509397052341017,0.9922560138041855
611,0.5978865818855333,0.29280520005933375,0.34201624976212214
612,0.330753828233677,0.79309452795551,0.7480504449180494
613,0.22360000081613934,0.7085228679390104,0.6022416090435214
614,0.8417505662464246,0.19110616250872983,0.5087033798574597
615,0.4358327215711355,0.17200314616980347,0.9916235386183252
616,0.853332112725364,0.25973719653004124,0.99863984655558
617,0.17044455630980557,0.44011007049331996,0.9708442982079756
618,0.28682143043634317,0.5097085596315802,0.18039753294038033
619,0.5715997025736685,0.5931516281698679,0.9691212141446955
620,0.9819992478794175,0.4770426608751342,0.16861761478565093
621,0.7357415784221718,0.2923623047506307,0.18136163619963264
622,0.9670608359019284,0.998080258161575,0.36711583567765915
623,0.28627561771619187,0.800763922724973,0.20575377192216254
624,0.7769039463910005,0.9948608765989646,0.999146818965976
625,0.5673885215116803,0.30668046543124805,0.7082346322478127
626,0.7022443580056869,0.9901155915774958,0.5382324324257445
627,0.42266936942114997,0.5629988071671576,0.7142839046770788
628,0.29644441296780893,0.9830459964018967,0.6192503058383089
629,0.6078012072228017,0.7465748607760158,0.2602279694632583
630,0.8435179487000346,0.49738271830160147,0.550488985848658
631,0.8687381287612411,0.7581564687614575,0.8629313390762344
632,0.7769274177467478,0.497744870585757,0.21638435118078655
633,0.381024236056586,0.5751027287493009,0.32207957812156507
634,0.7611028037867076,0.8080975786127156,0.7207449551485339
635,0.5193844925685789,0.859624917167221,0.33214773263401937
636,0.9764036055883296,0.16755643606886284,0.6364177034034646
637,0.17612277782870672,0.9056769613280962,0.7803967825680784
638,0.9816665943425766,0.9847813259953533,0.7573423820775315
639,0.9904540770345365,0.3240864587755848,0.7500165245914192
640,0.6856283626086664,0.16947752094046306,0.810362595687922
641,0.3389790153835657,0.3619376909735356,0.8339893544054058
642,0.5560171827422524,0.8345999821460589,0.9782769255344093
643,0.6467750920341586,0.16956410546951708,0.46857189441947483
644,0.28298304714472955,0.7067833689510946,0.989117627105115
645,0.9920366322047877,0.3617947986918358,0.3702043843526135
646,0.3693115998829025,0.8898066197097689,0.4762341292136446
647,0.9928406225794564,0.19696193805271744,0.9853253264890993
648,0.34813117716118636,0.6677718691761358,0.8106723894367551
649,0.21081114040144405,0.3236505608218982,0.6352015806958038
650,0.3306698288442133,0.2788588633506416,0.29400552224891513
651,0.7379143574471799,0.9960683760109511,0.7882245291247192
652,0.5068199759024788,0.17918641149981407,0.6060686417380903
653,0.16842041718421275,0.5012091263558207,0.30113365984579027
654,0.8607289916139842,0.1992054858510994,0.1698947164628859
655,0.0,0.0,0.0
656,0.16799499175283547,0.9282588799077076,0.20445787414621142
657,0.2736056596633776,0.2973369127103225,0.9870630625539425
658,0.9341867943481427,0.34003079707653544,0.16869161823322568
659,0.16930857484220033,0.954135562153994,0.9529915979545778
660,0.9731523510682749,0.912755482071762,0.1990414459878073
661,0.9930481478061781,0.34382227686774297,0.9645075636902682
662,0.32559791033565005,0.43480660935025545,0.3401225678734897
663,0.6664038644111852,0.6829301885623394,0.680818082353343
664,0.6708317970272297,0.19215901703475144,0.6364894815002153
665,0.20024043900954336,0.5942330274876251,0.7306065578669428
666,0.46549522062872867,0.9870250128416432,0.5551258117825186
667,0.7088641431624425,0.6313208991255711,0.2144987316376805
668,0.9427525377350098,0.6712678321075818,0.9968005360917519
669,0.5911242766777457,0.9851679146721164,0.9491551207619061
670,0.23024224490068354,0.1864729456612172,0.5998144850770062
671,0.9904369037427079,0.5860167078150682,0.5438996948799718
672,0.595661925349854,0.9709150618044556,0.1806268231202205
673,0.5335358412956702,0.19140879730200183,0.17668977047753234
674,0.8701245592860711,0.9860110920913187,0.6150353468276084
675,0.6529699027306493,0.4643439128941065,0.9831969502925346
676,0.6878369233423822,0.460349610529753,0.48641925303584355
677,0.9587396509768819,0.2939165122800324,0.545749388101595
678,0.39658391203696736,0.7354166873635922,0.39626382117040415
679,0.4490204136990458,0.7127107743556066,0.9354699423863352
680,0.6709763024402787,0.1905429965932096,0.9969920904375764
681,0.44079885796609986,0.4172214409202515,0.6860696811664876
682,0.18018901757008438,0.856456736569873,0.624240796886131
683,0.6808837457952412,0.8317270810560253,0.44401490108267994
684,0.18667997013858217,0.19466947341455243,0.32570165632562537
685,0.20534092832331444,0.6399694465911573,0.17678521761213314
686,0.9627317783430767,0.6947655564898653,0.27939187409473676
687,0.6366854261879514,0.40554793853306226,0.19161205747728982
688,0.8219072103612306,0.46897949752724233,0.7360003874847525
689,0.1716479231996534,0.3853893147418375,0.7741059569197706
690,0.1690531241144065,0.5898209712990998,0.9916229740965357
691,0.9994453407717473,0.8163866001941288,0.7652211169230096
692,0.7725883801549887,0.20601138116911402,0.3240477409622335
693,0.7074863708677758,0.781299281326315,0.9353716370011828
694,0.4565081974608265,0.21666499907709288,0.42600401960787593
695,0.6386471738661881,0.9069945456535715,0.7185829780223659
696,0.4688352821465338,0.2275667566478507,0.8199492063484362
697,0.22599194735692676,0.9909209603873287,0.4492569142861488
698,0.4244351340768519,0.6936915458174167,0.6417107305138591
699,0.8980972021524588,0.20640807338101258,0.8007078182142319
700,0.20410911194097248,0.46265378105410593,0.5532935829626473
701,0.3955359446987416,0.5071427820036589,0.9041839761570358
702,0.4607475056808088,0.6095496084141357,0.17972789092545585
703,0.9854548630337473,0.8361355822831217,0.4560401842297579
704,0.3620786383043641,0.9722528121952645,0.7799959582913573
705,0.4688245939454472,0.8038732666792857,0.1775590831905299
706,0.17993215182662065,0.6324713392526701,0.42388962924781837
707,0.8978772667732798,0.48594198489739987,0.34159785118361674
708,0.7984225677939699,0.9922876492991172,0.3256303538649748
709,0.17034006622851386,0.7730048706715197,0.8840249731044851
710,0.8585054159647371,0.91943446136105,0.8615065831490029
711,0.18013582085574406,0.36186421553522646,0.18841205027973676
712,0.7774506975624731,0.823839714808662,0.22282850036746346
713,0.5885575610012466,0.6680515189824956,0.45448432944821593
714,0.7115793079686161,0.31955763837287476,0.8160125899398384
715,0.44028772332811517,0.5401265516981467,0.5037258227970391
716,0.42120453836151855,0.3493506323261044,0.1723347428193399
717,0.6061188541870577,0.5238385656026306,0.7517901664860235
718,0.1788353849544169,0.18316632739540822,0.8163564796011823
719,0.9904474677656465,0.17088464865748107,0.2755053864359279
720,0.8695384864991448,0.6354778065522309,0.7510502637903065
721,0.8036561082783144,0.6601982038392298,0.4314950600171095
722,0.3865370827161548,0.9557785791146594,0.29666081212084977
723,0.75831840652252,0.6138337763594153,0.9449565182720645
724,0.9868985645937056,0.4939736028957842,0.8566625707367111
725,0.5886988459489334,0.9884128220064192,0.3920309017250723
726,0.22678455020356042,0.8419658440723821,0.37483744181838774
727,0.38807934973250935,0.8720069346006889,0.9831521300920358
728,0.27118529957762266,0.3056358287381033,0.461254995822221
729,0.5204298189041753,0.37479041185257694,0.4998730956693378
730,0.5230256970903095,0.792622255088265,0.7822340925271343
731,0.5626582858370768,0.5209624154457653,0.3173172727138223
732,0.4810785167290904,0.3527183175585114,0.9625055181913175
733,0.8680833465980841,0.7464051584456792,0.5992630801670059
734,0.4002388151966194,0.2844523381952444,0.6086005408050209
735,0.4942740402131827,0.8253488052576832,0.5720672684364017
736,0.8084340964231039,0.34772400727947955,0.4174987231878263
737,0.8264292446240556,0.41238261781573987,0.9930579226256372
738,0.7598151793424612,0.3268331739470543,0.607860232281038
739,0.28573219312007614,0.18629418000365555,0.1702487129750569
740,0.9951629307020253,0.43916727279652257,0.6232349736996081
741,0.9798499743851593,0.8509397052341017,0.9922560138041855
742,0.5978865818855333,0.29280520005933375,0.34201624976212214
743,0.330753828233677,0.79309452795551,0.7480504449180494
744,0.22360000081613934,0.7085228679390104,0.6022416090435214
745,0.8417505662464246,0.19110616250872983,0.5087033798574597
746,0.4358327215711355,0.17200314616980347,0.9916235386183252
747,0.853332112725364,0.25973719653004124,0.99863984655558
748,0.17044455630980557,0.44011007049331996,0.9708442982079756
749,0.28682143043634317,0.5097085596315802,0.18039753294038033
750,0.5715997025736685,0.5931516281698679,0.9691212141446955
751,0.9819992478794175,0.4770426608751342,0.16861761478565093
752,0.7357415784221718,0.2923623047506307,0.18136163619963264
753,0.9670608359019284,0.998080258161575,0.36711583567765915
754,0.28627561771619187,0.800763922724973,0.20575377192216254
755,0.7769039463910005,0.9948608765989646,0.999146818965976
756,0.5673885215116803,0.30668046543124805,0.7082346322478127
757,0.7022443580056869,0.9901155915774958,0.5382324324257445
758,0.42266936942114997,0.5629988071671576,0.7142839046770788
759,0.29644441296780893,0.9830459964018967,0.6192503058383089
760,0.6078012072228017,0.7465748607760158,0.2602279694632583
761,0.8435179487000346,0.49738271830160147,0.550488985848658
762,0.8687381287612411,0.7581564687614575,0.8629313390762344
763,0.7769274177467478,0.497744870585757,0.21638435118078655
764,0.381024236056586,0.5751027287493009,0.32207957812156507
765,0.7611028037867076,0.8080975786127156,0.7207449551485339
766,0.5193844925685789,0.859624917167221,0.33214773263401937
767,0.9764036055883296,0.16755643606886284,0.6364177034034646
768,0.17612277782870672,0.9056769613280962,0.7803967825680784
769,0.9816665943425766,0.9847813259953533,0.7573423820775315
770,0.9904540770345365,0.3240864587755848,0.7500165245914192
771,0.6856283626086664,0.16947752094046306,0.810362595687922
772,0.3389790153835657,0.3619376909735356,0.8339893544054058
773,0.5560171827422524,0.8345999821460589,0.9782769255344093
774,0.6467750920341586,0.16956410546951708,0.46857189441947483
775,0.28298304714472955,0.7067833689510946,0.989117627105115
776,0.9920366322047877,0.3617947986918358,0.3702043843526135
777,0.3693115998829025,0.8898066197097689,0.4762341292136446
778,0.9928406225794564,0.19696193805271744,0.9853253264890993
779,0.34813117716118636,0.6677718691761358,0.8106723894367551
780,0.21081114040144405,0.3236505608218982,0.6352015806958038
781,0.3306698288442133,0.2788588633506416,0.29400552224891513
782,0.7379143574471799,0.9960683760109511,0.7882245291247192
783,0.5068199759024788,0.17918641149981407,0.6060686417380903
784,0.16842041718421275,0.5012091263558207,0.30113365984579027
785,0.8607289916139842,0.1992054858510994,0.1698947164628859
786,0.0,0.0,0.0
787,0.16799499175283547,0.9282588799077076,0.20445787414621142
788,0.2736056596633776,0.2973369127103225,0.9870630625539425
789,0.9341867943481427,0.34003079707653544,0.16869161823322568
790,0.16930857484220033,0.954135562153994,0.9529915979545778
791,0.9731523510682749,0.912755482071762,0.1990414459878073
792,0.9930481478061781,0.34382227686774297,0.9645075636902682
793,0.32559791033565005,0.43480660935025545,0.3401225678734897
794,0.6664038644111852,0.6829301885623394,0.680818082353343
795,0.6708317970272297,0.19215901703475144,0.6364894815002153
796,0.20024043900954336,0.5942330274876251,0.7306065578669428
797,0.46549522062872867,0.9870250128416432,0.5551258117825186
798,0.7088641431624425,0.6313208991255711,0.2144987316376805
799,0.9427525377350098,0.6712678321075818,0.9968005360917519
800,0.5911242766777457,0.9851679146721164,0.9491551207619061
801,0.23024224490068354,0.1864729456612172,0.5998144850770062
802,0.9904369037427079,0.5860167078150682,0.5438996948799718
803,0.595661925349854,0.9709150618044556,0.1806268231202205
804,0.5335358412956702,0.19140879730200183,0.17668977047753234
805,0.8701245592860711,0.9860110920913187,0.6150353468276084
806,0.6529699027306493,0.4643439128941065,0.9831969502925346
807,0.6878369233423822,0.460349610529753,0.48641925303584355
808,0.9587396509768819,0.2939165122800324,0.545749388101595
809,0.39658391203696736,0.7354166873635922,0.39626382117040415
810,0.4490204136990458,0.7127107743556066,0.9354699423863352
811,0.6709763024402787,0.1905429965932096,0.9969920904375764
812,0.44079885796609986,0.4172214409202515,0.6860696811664876
813,0.18018901757008438,0.856456736569873,0.624240796886131
814,0.6808837457952412,0.8317270810560253,0.44401490108267994
815,0.18667997013858217,0.19466947341455243,0.32570165632562537
816,0.20534092832331444,0.6399694465911573,0.17678521761213314
817,0.9627317783430767,0.6947655564898653,0.27939187409473676
818,0.6366854261879514,0.40554793853306226,0.19161205747728982
819,0.8219072103612306,0.46897949752724233,0.7360003874847525
820,0.1716479231996534,0.3853893147418375,0.7741059569197706
821,0.1690531241144065,0.5898209712990998,0.9916229740965357
822,0.9994453407717473,0.8163866001941288,0.7652211169230096
823,0.7725883801549887,0.20601138116911402,0.3240477409622335
824,0.7074863708677758,0.781299281326315,0.9353716370011828
825,0.4565081974608265,0.21666499907709288,0.42600401960787593
826,0.6386471738661881,0.9069945456535715,0.7185829780223659
827,0.4688352821465338,0.2275667566478507,0.8199492063484362
828,0.22599194735692676,0.9909209603873287,0.4492569142861488
829,0.4244351340768519,0.6936915458174167,0.6417107305138591
830,0.8980972021524588,0.20640807338101258,0.8007078182142319
831,0.20410911194097248,0.46265378105410593,0.5532935829626473
832,0.3955359446987416,0.5071427820036589,0.9041839761570358
833,0.4607475056808088,0.6095496084141357,0.17972789092545585
834,0.9854548630337473,0.8361355822831217,0.4560401842297579
835,0.3620786383043641,0.9722528121952645,0.7799959582913573
836,0.4688245939454472,0.8038732666792857,0.1775590831905299
837,0.17993215182662065,0.6324713392526701,0.42388962924781837
838,0.8978772667732798,0.48594198489739987,0.34159785118361674
839,0.7984225677939699,0.9922876492991172,0.3256303538649748
840,0.17034006622851386,0.7730048706715197,0.8840249731044851
841,0.8585054159647371,0.91943446136105,0.8615065831490029
842,0.18013582085574406,0.36186421553522646,0.18841205027973676
843,0.7774506975624731,0.823839714808662,0.22282850036746346
844,0.5885575610012466,0.6680515189824956,0.45448432944821593
845,0.7115793079686161,0.31955763837287476,0.8160125899398384
846,0.44028772332811517,0.5401265516981467,0.5037258227970391
847,0.42120453836151855,0.3493506323261044,0.1723347428193399
848,0.6061188541870577,0.5238385656026306,0.7517901664860235
849,0.1788353849544169,0.18316632739540822,0.8163564796011823
850,0.9904474677656465,0.17088464865748107,0.2755053864359279
851,0.8695384864991448,0.6354778065522309,0.7510502637903065
852,0.8036561082783144,0.6601982038392298,0.4314950600171095
853,0.3865370827161548,0.9557785791146594,0.29666081212084977
854,0.75831840652252,0.6138337763594153,0.9449565182720645
855,0.9868985645937056,0.4939736028957842,0.8566625707367111
856,0.5886988459489334,0.9884128220064192,0.3920309017250723
857,0.22678455020356042,0.8419658440723821,0.37483744181838774
858,0.38807934973250935,0.8720069346006889,0.9831521300920358
859,0.27118529957762266,0.3056358287381033,0.461254995822221
860,0.5204298189041753,0.37479041185257694,0.4998730956693378
861,0.5230256970903095,0.792622255088265,0.7822340925271343
862,0.5626582858370768,0.5209624154457653,0.3173172727138223
863,0.4810785167290904,0.3527183175585114,0.9625055181913175
864,0.8680833465980841,0.7464051584456792,0.5992630801670059
865,0.4002388151966194,0.2844523381952444,0.6086005408050209
866,0.4942740402131827,0.8253488052576832,0.5720672684364017
867,0.8084340964231039,0.34772400727947955,0.4174987231878263
868,0.8264292446240556,0.41238261781573987,0.9930579226256372
869,0.7598151793424612,0.3268331739470543,0.607860232281038
870,0.28573219312007614,0.18629418000365555,0.1702487129750569
871,0.9951629307020253,0.43916727279652257,0.6232349736996081
872,0.9798499743851593,0.8509397052341017,0.9922560138041855
873,0.5978865818855333,0.29280520005933375,0.34201624976212214
874,0.330753828233677,0.79309452795551,0.7480504449180494
875,0.22360000081613934,0.7085228679390104,0.6022416090435214
876,0.8417505662464246,0.19110616250872983,0.5087033798574597
877,0.4358327215711355,0.17200314616980347,0.9916235386183252
878,0.853332112725364,0.25973719653004124,0.99863984655558
879,0.17044455630980557,0.44011007049331996,0.9708442982079756
880,0.28682143043634317,0.5097085596315802,0.18039753294038033
881,0.5715997025736685,0.5931516281698679,0.9691212141446955
882,0.9819992478794175,0.4770426608751342,0.16861761478565093
883,0.7357415784221718,0.2923623047506307,0.18136163619963264
884,0.9670608359019284,0.998080258161575,0.36711583567765915
885,0.28627561771619187,0.800763922724973,0.20575377192216254
886,0.7769039463910005,0.9948608765989646,0.999146818965976
887,0.5673885215116803,0.30668046543124805,0.7082346322478127
888,0.7022443580056869,0.9901155915774958,0.5382324324257445
889,0.42266936942114997,0.5629988071671576,0.7142839046770788
890,0.29644441296780893,0.9830459964018967,0.6192503058383089
891,0.6078012072228017,0.7465748607760158,0.2602279694632583
892,0.8435179487000346,0.49738271830160147,0.550488985848658
893,0.8687381287612411,0.7581564687614575,0.8629313390762344
894,0.7769274177467478,0.497744870585757,0.21638435118078655
895,0.381024236056586,0.5751027287493009,0.32207957812156507
896,0.7611028037867076,0.8080975786127156,0.7207449551485339
897,0.5193844925685789,0.859624917167221,0.33214773263401937
898,0.9764036055883296,0.16755643606886284,0.6364177034034646
899,0.17612277782870672,0.9056769613280962,0.7803967825680784
900,0.9816665943425766,0.9847813259953533,0.7573423820775315
901,0.9904540770345365,0.3240864587755848,0.7500165245914192
902,0.6856283626086664,0.16947752094046306,0.810362595687922
903,0.3389790153835657,0.3619376909735356,0.8339893544054058
904,0.5560171827422524,0.8345999821460589,0.9782769255344093
905,0.6467750920341586,0.16956410546951708,0.46857189441947483
906,0.28298304714472955,0.7067833689510946,0.989117627105115
907,0.9920366322047877,0.3617947986918358,0.3702043843526135
908,0.3693115998829025,0.8898066197097689,0.4762341292136446
909,0.9928406225794564,0.19696193805271744,0.9853253264890993
910,0.34813117716118636,0.6677718691761358,0.8106723894367551
911,0.21081114040144405,0.3236505608218982,0.6352015806958038
912,0.3306698288442133,0.2788588633506416,0.29400552224891513
913,0.7379143574471799,0.9960683760109511,0.7882245291247192
914,0.5068199759024788,0.17918641149981407,0.6060686417380903
915,0.16842041718421275,0.5012091263558207,0.30113365984579027
916,0.8607289916139842,0.1992054858510994,0.1698947164628859
917,0.0,0.0,0.0
918,0.16799499175283547,0.9282588799077076,0.20445787414621142
919,0.2736056596633776,0.2973369127103225,0.9870630625539425
920,0.9341867943481427,0.34003079707653544,0.16869161823322568
921,0.16930857484220033,0.954135562153994,0.9529915979545778
922,0.9731523510682749,0.912755482071762,0.1990414459878073
923,0.9930481478061781,0.34382227686774297,0.9645075636902682
924,0.32559791033565005,0.43480660935025545,0.3401225678734897
925,0.6664038644111852,0.6829301885623394,0.680818082353343
926,0.6708317970272297,0.19215901703475144,0.6364894815002153
927,0.20024043900954336,0.5942330274876251,0.7306065578669428
928,0.46549522062872867,0.9870250128416432,0.5551258117825186
929,0.7088641431624425,0.6313208991255711,0.2144987316376805
930,0.9427525377350098,0.6712678321075818,0.9968005360917519
931,0.5911242766777457,0.9851679146721164,0.9491551207619061
932,0.23024224490068354,0.1864729456612172,0.5998144850770062
933,0.9904369037427079,0.5860167078150682,0.5438996948799718
934,0.595661925349854,0.9709150618044556,0.1806268231202205
935,0.5335358412956702,0.19140879730200183,0.17668977047753234
936,0.8701245592860711,0.9860110920913187,0.6150353468276084
937,0.6529699027306493,0.4643439128941065,0.9831969502925346
938,0.6878369233423822,0.460349610529753,0.48641925303584355
939,0.9587396509768819,0.2939165122800324,0.545749388101595
940,0.39658391203696736,0.7354166873635922,0.39626382117040415
941,0.4490204136990458,0.7127107743556066,0.9354699423863352
942,0.6709763024402787,0.1905429965932096,0.9969920904375764
943,0.44079885796609986,0.4172214409202515,0.6860696811664876
944,0.18018901757008438,0.856456736569873,0.624240796886131
945,0.6808837457952412,0.8317270810560253,0.44401490108267994
946,0.18667997013858217,0.19466947341455243,0.32570165632562537
947,0.20534092832331444,0.6399694465911573,0.17678521761213314
948,0.9627317783430767,0.6947655564898653,0.27939187409473676
949,0.6366854261879514,0.40554793853306226,0.19161205747728982
950,0.8219072103612306,0.46897949752724233,0.7360003874847525
951,0.1716479231996534,0.3853893147418375,0.7741059569197706
952,0.1690531241144065,0.5898209712990998,0.9916229740965357
953,0.9994453407717473,0.8163866001941288,0.7652211169230096
954,0.7725883801549887,0.20601138116911402,0.3240477409622335
955,0.7074863708677758,0.781299281326315,0.9353716370011828
956,0.4565081974608265,0.21666499907709288,0.42600401960787593
957,0.6386471738661881,0.9069945456535715,0.7185829780223659
958,0.4688352821465338,0.2275667566478507,0.8199492063484362
959,0.22599194735692676,0.9909209603873287,0.4492569142861488
960,0.4244351340768519,0.6936915458174167,0.6417107305138591
961,0.8980972021524588,0.20640807338101258,0.8007078182142319
962,0.20410911194097248,0.46265378105410593,0.5532935829626473
963,0.3955359446987416,0.5071427820036589,0.9041839761570358
964,0.4607475056808088,0.6095496084141357,0.17972789092545585
965,0.9854548630337473,0.8361355822831217,0.4560401842297579
966,0.3620786383043641,0.9722528121952645,0.7799959582913573
967,0.4688245939454472,0.8038732666792857,0.1775590831905299
968,0.17993215182662065,0.6324713392526701,0.42388962924781837
969,0.8978772667732798,0.48594198489739987,0.34159785118361674
970,0.7984225677939699,0.9922876492991172,0.3256303538649748
971,0.17034006622851386,0.7730048706715197,0.8840249731044851
972,0.8585054159647371,0.91943446136105,0.8615065831490029
973,0.18013582085574406,0.36186421553522646,0.18841205027973676
974,0.7774506975624731,0.823839714808662,0.22282850036746346
