,DSC_HFC_120,DSC_TC_120,DSC_HFC_80,DSC_TC_Max,DSC_HFC_Max,DSC_TM_Max,DSC_HFM_Max,DSC_HFM_160,DSC_C_HalfPeak,DSC_M_HalfPeak,DSC_HFC_102,DSC_C_Onset,DSC_M_Onset,DSC_Crystallinity,DSC_fPP,DSC_Melt_Temp
78,0.22968019406394047,123.813,0.002666222296283948,118.492,3.135,131.833,-2.939,8.33194467588747e-05,8.221999999999994,9.101000000000013,0.004996668471296797,123.853,140.014,68.13643617747407,0.0,134.653
79,0.23384408445668775,123.732,0.0028328611898016955,118.452,3.193,131.813,-2.948,0.00016663889351774863,8.182000000000002,9.281999999999996,0.0049133906634418485,123.813,140.154,68.61354675767942,0.0,134.993
80,0.5195702432070067,123.012,0.003666055657390433,119.012,6.348,132.493,-4.189,8.331944675887549e-05,4.400999999999996,7.341000000000008,0.0022485008120835567,122.652,140.414,76.45080204778154,0.0,136.074
81,0.4573404432594575,122.412,0.00333222259246918,118.352,5.686,132.933,-3.805,8.331944675887511e-05,4.741,7.742000000000019,0.0026648898513582696,122.352,140.614,73.01814880546088,0.0,136.254
82,0.4463422762872851,122.312,0.0034994167638726834,118.272,5.531,132.753,-3.566,8.331944675887549e-05,5.400999999999996,8.822000000000003,0.0029147232749231022,122.272,141.014,74.86487201365198,0.0,136.554
83,0.43784369271788104,122.492,0.0033327778703549364,118.412,5.381,132.713,-3.626,0.00016663889351774903,5.4609999999999985,8.722000000000008,0.002998001082778046,122.352,141.134,75.48515324232083,0.0,136.654
84,0.3005332444592566,121.232,0.0034994167638726834,116.231,5.062,132.273,-3.826,8.331944675887549e-05,6.14200000000001,7.722000000000008,0.0038307791613275016,121.952,140.954,73.79219897610909,0.0,136.234
85,0.24429261789701695,120.952,0.003666055657390431,115.671,4.217,133.053,-3.309,8.331944675887549e-05,7.501000000000005,9.462000000000018,0.007078613667670397,121.552,141.934,73.56366860068258,0.0,137.634
86,0.261289785035827,121.072,0.003666055657390433,115.971,4.6,132.733,-3.471,0.0001666388935177494,7.180999999999997,9.242000000000019,0.004996668471296744,121.792,141.694,74.26310989761062,0.0,137.554
87,0.3590234960839855,120.632,0.0033327778703549364,115.971,5.403,132.213,-3.704,8.331944675887549e-05,5.200999999999993,7.801000000000002,0.0038307791613275,121.252,140.194,72.62752423208244,0.0,135.613
88,0.28103649391768104,120.892,0.003499416763872686,115.871,5.148,132.493,-3.761,0.00016663889351774784,5.920999999999992,7.902000000000015,0.004080612584892338,121.732,141.034,73.77759010238924,0.0,136.374
89,0.414097650391601,125.233,0.004665889018496911,121.012,5.241,133.473,-4.168,8.331944675887549e-05,5.200999999999993,6.902000000000015,0.002248500812083541,125.333,140.994,75.98522047781566,0.0,136.134
90,0.2878913817545503,124.273,0.0033327778703549364,119.052,3.878,133.073,-3.276,8.331944675887587e-05,7.640999999999991,9.701999999999998,0.0030812788906329947,124.413,141.534,75.43181262798616,0.0,137.014
91,0.2793137675454908,124.073,0.003499416763872686,118.832,3.825,133.273,-3.147,0.00016655561570989372,7.521000000000001,9.801999999999992,0.003414390122052778,124.253,141.514,73.2957573378836,0.0,137.054
92,0.30619896683885994,124.973,0.004832527912014658,120.492,4.016,133.613,-3.38,8.331944675887549e-05,7.600999999999999,9.74199999999999,0.003247834506342917,125.133,142.575,76.32032969283262,0.0,138.134
93,0.344520291095914,123.853,0.0033327778703549364,119.832,4.243,133.073,-3.115,0.003416097317113815,6.820999999999998,10.00200000000001,0.002081945196373643,123.672,142.195,71.85316624884672,1.7419759615384591,137.234
94,0.47410056011821083,124.413,0.003666055657390433,120.392,5.779,132.233,-3.949,0.0036660556573904386,4.280999999999992,7.161000000000001,0.0005811677171876622,124.053,139.854,72.86833736389696,2.696353846153827,135.413
95,0.39948364428017485,124.013,0.003332777870354947,119.952,4.905,132.773,-3.356,0.0035827362106315595,5.661000000000001,9.161999999999992,0.000749875020829861,123.833,140.934,73.32977067187366,2.433467307692306,136.694
